Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Score_Diff
Street Fighter II': Special Champion Edition,GEN ,1992,Fighting    ,Sega                       ,1,0.3,0.3,0,1.7,NA  ,NA  ,NA  ,NA  
Fatal Fury                                  ,SNES,1992,Fighting    ,Takara                     ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Mario Paint                                 ,SNES,1992,Misc        ,Nintendo                   ,1.4,0.5,0.7,0.1,2.8,NA  ,NA  ,NA  ,NA  
Kirby's Pinball Land                        ,GB  ,1992,Misc        ,Nintendo                   ,0.9,0.2,1.1,0.1,2.2,NA  ,NA  ,NA  ,NA  
Sonic the Hedgehog 2                        ,GEN ,1992,Platform    ,Sega                       ,4.5,1.2,0.2,0.2,6,NA  ,NA  ,NA  ,NA  
Kirby's Dream Land                          ,GB  ,1992,Platform    ,Nintendo                   ,2.7,0.6,1.7,0.1,5.1,NA  ,NA  ,NA  ,NA  
The Magical Quest starring Mickey Mouse     ,SNES,1992,Platform    ,Capcom                     ,0.7,0.2,0.3,0,1.2,NA  ,NA  ,NA  ,NA  
Mega Man 5                                  ,NES ,1992,Platform    ,Capcom                     ,0.4,0.1,0.3,0,0.8,NA  ,NA  ,NA  ,NA  
Yoshi's Cookie                              ,GB  ,1992,Puzzle      ,Nintendo                   ,0.6,0.2,0.8,0,1.7,NA  ,NA  ,NA  ,NA  
Tetris 2 (All region sales)                 ,GB  ,1992,Puzzle      ,Nintendo                   ,0.6,0.2,0.4,0,1.2,NA  ,NA  ,NA  ,NA  
Yoshi's Cookie                              ,NES ,1992,Puzzle      ,Nintendo                   ,0.4,0.1,0.6,0,1.1,NA  ,NA  ,NA  ,NA  
Super Bomberman                             ,SNES,1992,Puzzle      ,Hudson Soft                ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
Super Mario Kart                            ,SNES,1992,Racing      ,Nintendo                   ,3.5,1.2,3.8,0.2,8.8,NA  ,NA  ,NA  ,NA  
Dragon Quest V: Tenkuu no Hanayome          ,SNES,1992,Role-Playing,Enix Corporation           ,0,0,2.8,0,2.8,NA  ,NA  ,NA  ,NA  
Final Fantasy V                             ,SNES,1992,Role-Playing,SquareSoft                 ,0,0,2.4,0,2.5,NA  ,NA  ,NA  ,NA  
Romancing SaGa                              ,SNES,1992,Role-Playing,SquareSoft                 ,0,0,1,0,1,NA  ,NA  ,NA  ,NA  
Dragon Ball Z: Chou Saiya Densetsu          ,SNES,1992,Role-Playing,Namco Bandai Games         ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
SimCity 2000                                ,PC  ,1992,Simulation  ,Maxis                      ,1.2,0.8,0,0.1,2.1,NA  ,NA  ,NA  ,NA  
NBA Jam                                     ,GEN ,1992,Sports      ,Arena Entertainment        ,1.8,0.2,0,0.1,2,NA  ,NA  ,NA  ,NA  
Super Batter Up                             ,SNES,1992,Sports      ,Namco Bandai Games         ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Final Fight 2                               ,SNES,1993,Action      ,Capcom                     ,0.4,0.1,0.5,0,1,NA  ,NA  ,NA  ,NA  
Mortal Kombat II                            ,GEN ,1993,Fighting    ,Acclaim Entertainment      ,1.8,0.5,0,0.1,2.4,NA  ,NA  ,NA  ,NA  
Super Street Fighter II                     ,SNES,1993,Fighting    ,Nintendo                   ,0.5,0.2,1.3,0,2,NA  ,NA  ,NA  ,NA  
Mortal Kombat II                            ,SNES,1993,Fighting    ,Acclaim Entertainment      ,1.5,0.4,0,0.1,1.9,NA  ,NA  ,NA  ,NA  
Dragon Ball Z                               ,SNES,1993,Fighting    ,Namco Bandai Games         ,0,0,1.4,0,1.4,NA  ,NA  ,NA  ,NA  
Dragon Ball Z: La Legende Saien             ,SNES,1993,Fighting    ,Namco Bandai Games         ,0,0,1.2,0,1.2,NA  ,NA  ,NA  ,NA  
Dragon Ball Z: Ultime Menace                ,SNES,1993,Fighting    ,Namco Bandai Games         ,0,0,0.7,0,0.7,NA  ,NA  ,NA  ,NA  
Fatal Fury 2                                ,SNES,1993,Fighting    ,Takara                     ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Super Mario All-Stars                       ,SNES,1993,Platform    ,Nintendo                   ,6,2.1,2.1,0.3,10.6,NA  ,NA  ,NA  ,NA  
Disney's Aladdin                            ,SNES,1993,Platform    ,Capcom                     ,0.9,0.3,0.2,0.3,1.8,NA  ,NA  ,NA  ,NA  
Kirby's Adventure                           ,NES ,1993,Platform    ,Nintendo                   ,0.8,0.1,0.8,0,1.8,NA  ,NA  ,NA  ,NA  
Sonic CD                                    ,SCD ,1993,Platform    ,Sega                       ,1,0.4,0.1,0.1,1.5,NA  ,NA  ,NA  ,NA  
Mega Man X                                  ,SNES,1993,Platform    ,Capcom                     ,0.6,0.1,0.5,0,1.2,NA  ,NA  ,NA  ,NA  
Mega Man X2                                 ,SNES,1993,Platform    ,Laguna                     ,0.1,0,0.5,0,0.6,NA  ,NA  ,NA  ,NA  
Mega Man 6                                  ,NES ,1993,Platform    ,Capcom                     ,0.3,0.1,0.2,0,0.5,NA  ,NA  ,NA  ,NA  
Crayon Shin-Chan: Arashi o Yobu Enji        ,SNES,1993,Platform    ,Namco Bandai Games         ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Super Puyo Puyo                             ,SNES,1993,Puzzle      ,Banpresto                  ,0,0,1.7,0,1.7,NA  ,NA  ,NA  ,NA  
Tetris 2                                    ,NES ,1993,Puzzle      ,Nintendo                   ,0.6,0.1,0.2,0,1,NA  ,NA  ,NA  ,NA  
Mario & Wario                               ,SNES,1993,Puzzle      ,Nintendo                   ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Secret of Mana                              ,SNES,1993,Role-Playing,SquareSoft                 ,0.2,0.1,1.5,0,1.8,NA  ,NA  ,NA  ,NA  
Romancing SaGa 2                            ,SNES,1993,Role-Playing,SquareSoft                 ,0,0,1.2,0,1.2,NA  ,NA  ,NA  ,NA  
Dragon Quest I & II                         ,SNES,1993,Role-Playing,Enix Corporation           ,0,0,1.1,0,1.1,NA  ,NA  ,NA  ,NA  
Torneko no Daibouken: Fushigi no Dungeon    ,SNES,1993,Role-Playing,ChunSoft                   ,0,0,0.8,0,0.8,NA  ,NA  ,NA  ,NA  
Star Fox                                    ,SNES,1993,Shooter     ,Nintendo                   ,1.6,0.5,0.8,0.1,3,NA  ,NA  ,NA  ,NA  
Capcom's Soccer Shootout                    ,SNES,1993,Sports      ,Nintendo                   ,0,0,0.8,0,0.8,NA  ,NA  ,NA  ,NA  
J-League Soccer: Prime Goal                 ,SNES,1993,Sports      ,Namco Bandai Games         ,0,0,0.7,0,0.7,NA  ,NA  ,NA  ,NA  
Virtual Soccer                              ,SNES,1993,Sports      ,Hudson Soft                ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Winning Post                                ,SNES,1993,Sports      ,Tecmo Koei                 ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Nobunaga no Yabou: Haouden                  ,SNES,1993,Strategy    ,Tecmo Koei                 ,0.3,0,0.3,0,0.6,NA  ,NA  ,NA  ,NA  
Super Metroid                               ,SNES,1994,Action      ,Nintendo                   ,0.6,0.1,0.7,0,1.4,NA  ,NA  ,NA  ,NA  
Myst                                        ,PC  ,1994,Adventure   ,Red Orb                    ,0,2.8,0,0,2.8,NA  ,NA  ,NA  ,NA  
Kamaitachi no Yoru                          ,SNES,1994,Adventure   ,ChunSoft                   ,0,0,0.8,0,0.8,NA  ,NA  ,NA  ,NA  
Mortal Kombat 3                             ,SNES,1994,Fighting    ,Acclaim Entertainment      ,1.2,0.3,0,0.1,1.5,NA  ,NA  ,NA  ,NA  
Mortal Kombat 3                             ,GEN ,1994,Fighting    ,Acclaim Entertainment      ,1,0.3,0,0,1.3,NA  ,NA  ,NA  ,NA  
Battle Arena Toshinden                      ,PS  ,1994,Fighting    ,Sony Computer Entertainment,0.4,0.3,0.5,0.1,1.3,69.0,63.0,T   ,6.0 
Virtua Fighter                              ,SAT ,1994,Fighting    ,Sega                       ,0.2,0.1,0.8,0,1.1,NA  ,NA  ,NA  ,NA  
Fatal Fury Special                          ,SNES,1994,Fighting    ,Takara                     ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
Samurai Shodown                             ,SNES,1994,Fighting    ,Takara                     ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Monopoly                                    ,PC  ,1994,Misc        ,Hasbro Interactive         ,1.5,0.8,0,0.1,2.4,NA  ,NA  ,NA  ,NA  
Donkey Kong Country                         ,SNES,1994,Platform    ,Nintendo                   ,4.4,1.7,3,0.2,9.3,NA  ,NA  ,NA  ,NA  
Super Mario Land 3: Wario Land              ,GB  ,1994,Platform    ,Nintendo                   ,2.5,1,1.6,0.1,5.2,NA  ,NA  ,NA  ,NA  
Donkey Kong Land                            ,GB  ,1994,Platform    ,Nintendo                   ,2,0.8,1.1,0.1,3.9,NA  ,NA  ,NA  ,NA  
Donkey Kong                                 ,GB  ,1994,Platform    ,Nintendo                   ,1.6,0.6,0.6,0.3,3.1,NA  ,NA  ,NA  ,NA  
Sonic & Knuckles                            ,GEN ,1994,Platform    ,Sega                       ,1.2,0.4,0,0.1,1.8,NA  ,NA  ,NA  ,NA  
Disney's The Lion King                      ,SNES,1994,Platform    ,Virgin Interactive         ,1.3,0.4,0.1,0.1,1.8,NA  ,NA  ,NA  ,NA  
Sonic the Hedgehog 3                        ,GEN ,1994,Platform    ,Sega                       ,1,0.5,0.2,0.1,1.8,NA  ,NA  ,NA  ,NA  
Disney's The Lion King                      ,GEN ,1994,Platform    ,Virgin Interactive         ,1,0.4,0,0.1,1.4,NA  ,NA  ,NA  ,NA  
Super Bomberman 2                           ,SNES,1994,Puzzle      ,Hudson Soft                ,0,0,0.8,0,0.8,NA  ,NA  ,NA  ,NA  
Super Bomberman 3                           ,SNES,1994,Puzzle      ,Hudson Soft                ,0,0,0.7,0,0.7,NA  ,NA  ,NA  ,NA  
Ridge Racer                                 ,PS  ,1994,Racing      ,Sony Computer Entertainment,0,0,0.7,0.1,0.8,NA  ,NA  ,NA  ,NA  
Daytona USA                                 ,SAT ,1994,Racing      ,Sega                       ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
Final Fantasy III                           ,SNES,1994,Role-Playing,SquareSoft                 ,0.9,0,2.5,0,3.4,NA  ,NA  ,NA  ,NA  
EarthBound                                  ,SNES,1994,Role-Playing,Nintendo                   ,0,0,0.8,0,0.8,NA  ,NA  ,NA  ,NA  
Fire Emblem: Monsh? no Nazo                 ,SNES,1994,Role-Playing,Nintendo                   ,0,0,0.7,0,0.7,NA  ,NA  ,NA  ,NA  
Doom II: Hell on Earth                      ,PC  ,1994,Shooter     ,Virgin Interactive         ,2,1.4,0,0.2,3.6,NA  ,NA  ,NA  ,NA  
Star Wars: Dark Forces                      ,PC  ,1994,Shooter     ,LucasArts                  ,1.1,0.8,0,0.1,1.9,NA  ,NA  ,NA  ,NA  
Doom                                        ,PS  ,1994,Shooter     ,Infogrames                 ,0.4,0.3,0,0.1,0.8,NA  ,NA  ,NA  ,NA  
Space Invaders                              ,SNES,1994,Shooter     ,Taito                      ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Super Momotarou Dentetsu III                ,SNES,1994,Simulation  ,Hudson Soft                ,0,0,0.9,0,0.9,NA  ,NA  ,NA  ,NA  
Theme Park                                  ,PS  ,1994,Simulation  ,Electronic Arts            ,0.2,0.2,0.1,0,0.6,NA  ,NA  ,NA  ,NA  
Wonder Project J: Kikai no Shonen Pino      ,SNES,1994,Simulation  ,Enix Corporation           ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
NBA Jam                                     ,SNES,1994,Sports      ,Acclaim Entertainment      ,1.2,0.2,0,0,1.4,NA  ,NA  ,NA  ,NA  
NBA Jam Tournament Edition                  ,GEN ,1994,Sports      ,Acclaim Entertainment      ,0.9,0.1,0,0,1.1,NA  ,NA  ,NA  ,NA  
Derby Stallion II                           ,SNES,1994,Sports      ,ASCII Entertainment        ,0,0,0.9,0,0.9,NA  ,NA  ,NA  ,NA  
Kirby's Dream Course                        ,SNES,1994,Sports      ,Nintendo                   ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
J-League Soccer: Prime Goal 2               ,SNES,1994,Sports      ,Namco Bandai Games         ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
NHL FaceOff                                 ,PS  ,1994,Sports      ,Sony Computer Entertainment,0.2,0.2,0,0,0.5,NA  ,NA  ,NA  ,NA  
Jikkyou Powerful Pro Yakuu '94              ,SNES,1994,Sports      ,Konami Digital Entertainmen,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Super Famista 3                             ,SNES,1994,Sports      ,Namco Bandai Games         ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
ESPN Extreme Games                          ,PS  ,1994,Sports      ,Sony Computer Entertainment,0.1,0.1,0.2,0,0.4,NA  ,NA  ,NA  ,NA  
Warcraft: Orcs & Humans                     ,PC  ,1994,Strategy    ,Activision                 ,0.9,1.1,0,0.1,2.1,NA  ,NA  ,NA  ,NA  
Romance of the Three Kingdoms IV: Wall of Fi,SNES,1994,Strategy    ,Tecmo Koei                 ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Twisted Metal                               ,PS  ,1995,Action      ,Sony Computer Entertainment,1.3,0.2,0,0.1,1.6,NA  ,NA  ,NA  ,NA  
WipEout                                     ,PS  ,1995,Action      ,Psygnosis                  ,0.3,0.2,0,0,0.5,NA  ,NA  ,NA  ,NA  
Mobile Suit Gundam                          ,PS  ,1995,Action      ,Namco Bandai Games         ,0,0,0.4,0,0.5,NA  ,NA  ,NA  ,NA  
Mobile Suit Gundam                          ,SAT ,1995,Action      ,Namco Bandai Games         ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Tekken                                      ,PS  ,1995,Fighting    ,Sony Computer Entertainment,0.9,1.3,0.8,0.2,3.2,NA  ,NA  ,NA  ,NA  
Killer Instinct                             ,SNES,1995,Fighting    ,Nintendo                   ,2.3,0.7,0.1,0.1,3.2,NA  ,NA  ,NA  ,NA  
Virtua Fighter 2                            ,SAT ,1995,Fighting    ,Sega                       ,0.3,0.3,1.3,0,1.9,NA  ,NA  ,NA  ,NA  
Street Fighter Alpha: Warriors' Dreams      ,PS  ,1995,Fighting    ,Virgin Interactive         ,0.2,0.1,0.4,0.1,0.8,NA  ,NA  ,NA  ,NA  
Battle Arena Toshinden 2                    ,PS  ,1995,Fighting    ,Sony Computer Entertainment,0.1,0.1,0.4,0.1,0.7,NA  ,NA  ,NA  ,NA  
Mortal Kombat 3                             ,PS  ,1995,Fighting    ,Sony Computer Entertainment,0.3,0.2,0,0,0.6,NA  ,NA  ,NA  ,NA  
Cyber Troopers Virtual-On                   ,SAT ,1995,Fighting    ,Sega                       ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Fighting Vipers                             ,SAT ,1995,Fighting    ,Sega                       ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Namco Museum Vol.1                          ,PS  ,1995,Misc        ,Sony Computer Entertainment,2.1,1.4,0.2,0.1,3.8,NA  ,NA  ,NA  ,NA  
Super Momotarou Dentetsu DX                 ,SNES,1995,Misc        ,Hudson Soft                ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Donkey Kong Country 2: Diddy's Kong Quest   ,SNES,1995,Platform    ,Nintendo                   ,2.1,0.7,2.2,0.1,5.2,NA  ,NA  ,NA  ,NA  
Super Mario World 2: Yoshi's Island         ,SNES,1995,Platform    ,Nintendo                   ,1.6,0.6,1.8,0.1,4.1,NA  ,NA  ,NA  ,NA  
Rayman                                      ,PS  ,1995,Platform    ,Ubisoft                    ,1.5,1.3,0,0.2,3,NA  ,NA  ,NA  ,NA  
Kirby's Dream Land 2                        ,GB  ,1995,Platform    ,Nintendo                   ,0.7,0.1,1.5,0.1,2.4,NA  ,NA  ,NA  ,NA  
Gex                                         ,PS  ,1995,Platform    ,Crystal Dynamics           ,0.5,0.3,0,0.1,0.9,NA  ,NA  ,NA  ,NA  
Mario's Picross                             ,GB  ,1995,Puzzle      ,Nintendo                   ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
Super Puyo Puyo 2                           ,SNES,1995,Puzzle      ,Compile                    ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Mario no Super Picross                      ,SNES,1995,Puzzle      ,Nintendo                   ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Road Rash                                   ,PS  ,1995,Racing      ,Electronic Arts            ,0.7,0.5,0,0.1,1.3,NA  ,NA  ,NA  ,NA  
Sega Rally Championship                     ,SAT ,1995,Racing      ,Sega                       ,0.2,0.2,0.8,0,1.2,NA  ,NA  ,NA  ,NA  
Ridge Racer Revolution                      ,PS  ,1995,Racing      ,Sony Computer Entertainment,0.2,0.1,0.7,0.1,1.1,NA  ,NA  ,NA  ,NA  
Road & Track Presents: The Need for Speed   ,PS  ,1995,Racing      ,Electronic Arts            ,0.6,0.4,0,0.1,1,NA  ,NA  ,NA  ,NA  
Destruction Derby                           ,PS  ,1995,Racing      ,Psygnosis                  ,0.5,0.3,0,0.1,0.9,NA  ,NA  ,NA  ,NA  
Dragon Quest VI: Maboroshi no Daichi        ,SNES,1995,Role-Playing,Enix Corporation           ,0,0,3.2,0,3.2,NA  ,NA  ,NA  ,NA  
Chrono Trigger                              ,SNES,1995,Role-Playing,SquareSoft                 ,0.3,0,2,0,2.3,NA  ,NA  ,NA  ,NA  
Romancing SaGa 3                            ,SNES,1995,Role-Playing,SquareSoft                 ,0,0,1.3,0,1.3,NA  ,NA  ,NA  ,NA  
Arc the Lad                                 ,PS  ,1995,Role-Playing,Sony Computer Entertainment,0,0,1.1,0,1.1,NA  ,NA  ,NA  ,NA  
Seiken Densetsu 3                           ,SNES,1995,Role-Playing,SquareSoft                 ,0,0,0.9,0,0.9,NA  ,NA  ,NA  ,NA  
Tactics Ogre: Let Us Cling Together         ,SNES,1995,Role-Playing,Quest                      ,0,0,0.7,0,0.7,NA  ,NA  ,NA  ,NA  
Suikoden                                    ,PS  ,1995,Role-Playing,Konami Digital Entertainmen,0.2,0.1,0.2,0,0.6,NA  ,NA  ,NA  ,NA  
Beyond The Beyond                           ,PS  ,1995,Role-Playing,Sony Computer Entertainment,0.1,0.1,0.3,0,0.6,NA  ,NA  ,NA  ,NA  
Persona                                     ,PS  ,1995,Role-Playing,Atlus                      ,0,0,0.4,0,0.5,NA  ,NA  ,NA  ,NA  
Mystery Dungeon: Shiren the Wanderer        ,SNES,1995,Role-Playing,ChunSoft                   ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Tales of Phantasia                          ,SNES,1995,Role-Playing,Namco Bandai Games         ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Shin Megami Tensei: Devil Summoner          ,SAT ,1995,Role-Playing,Atlus                      ,0,0,0.4,0,0.4,NA  ,NA  ,NA  ,NA  
Virtua Cop                                  ,SAT ,1995,Shooter     ,Sega                       ,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
Air Combat                                  ,PS  ,1995,Simulation  ,Sony Computer Entertainment,0.9,0.3,0.5,0.1,1.8,NA  ,NA  ,NA  ,NA  
Tokimeki Memorial: Forever with You         ,PS  ,1995,Simulation  ,Konami Digital Entertainmen,0,0,0.6,0,0.6,NA  ,NA  ,NA  ,NA  
SimCity 2000                                ,SNES,1995,Simulation  ,THQ                        ,0,0,0.5,0,0.5,NA  ,NA  ,NA  ,NA  
Warhawk                                     ,PS  ,1995,Simulation  ,Sony Computer Entertainment,0.2,0.2,0,0,0.5,NA  ,NA  ,NA  ,NA  
Derby Stallion III                          ,SNES,1995,Sports      ,ASCII Entertainment        ,0,0,1.1,0,1.1,NA  ,NA  ,NA  ,NA  
NBA Jam Tournament Edition                  ,SNES,1995,Sports      ,Acclaim Entertainment      ,0.9,0.1,0,0,1,NA  ,NA  ,NA  ,NA  
